_id,number of reviewer,r_last_interact(month),review_time_duration(sec),defective,submitter_last_interact(month),LOC_deleted,issue_resolved_count,size of patch (N_of_files),LOC_replaced,issue_open_count,issue_dropped_count,REVIEW_REQ_ID,submitter_Avg_interact(month),number_Reviewer_comments,Total_patch_LOC,r_Avg_interact(month),LOC_added,bug_severity,bug_priority,Avg_cyclomatic_complexity
,1,1.0,45940.0,1,1.0,3,0,1,1,0,0,16661,0.4385780784687891,0,8099,0.9014084507042254,1,normal,--,65526
,1,1.0,29000.0,1,1.0,0,0,3,0,0,0,16687,0.6336991221069425,0,1077,0.8970588235294118,171,normal,--,65563
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,16783,0.6083333333333333,0,0,0.6333577419784359,1,normal,--,65563
,1,1.0,0.0,1,1.0,23,0,4,0,0,0,16711,0.8217592592592593,0,0,0.5843987823439861,86,normal,--,65578
,1,1.0,0.0,1,1.0,112,0,26,49,0,0,16699,1.0,0,13759,0.24999999999999994,131,normal,--,65598
,1,1.0,106786.0,1,1.0,819,0,6,9,0,0,16529,0.5454545454545454,0,2284,0.6312960235640661,12,normal,--,65599
,2,1.0,87329.0,0,1.0,4,0,2,4,0,0,16559,0.4795297372060862,0,8211,0.6170483460559798,4,normal,P1,65600
,1,1.0,993.0,1,1.0,2,0,1,2,0,0,16673,0.5580498866213105,0,862,0.6309501474135664,2,normal,--,65600
,1,1.0,0.0,1,1.0,2,0,1,0,0,0,16671,0.5574477747502223,0,0,0.6313860943438454,2,normal,--,65600
,1,1.0,0.0,1,1.0,3,0,1,0,0,0,16659,0.4397129533078444,0,0,0.8955223880597015,1,normal,--,65605
,1,1.0,32696.0,0,1.0,1,0,2,1,0,0,16623,0.52734375,0,905,0.6666666666666666,2,normal,--,65605
,0,-1,516781.0,0,1.0,21,0,1,0,0,0,16157,0.6097058823529408,3,0,-1,71,normal,P1,65630
,1,1.0,65102.0,0,1.0,15,0,2,10,0,0,16563,0.7159090909090909,0,1403,0.534671532846712,54,normal,--,65640
,1,1.0,53945.0,1,1.0,4,0,2,4,0,0,16575,0.6306925592438295,0,4120,0.8755741127348644,4,normal,--,65640
,1,1.0,53912.0,1,1.0,82,0,18,82,0,0,16573,0.624331282752351,0,3197,0.8707158351409973,82,normal,--,65641
,1,1.0,53858.0,1,1.0,9,0,6,9,0,0,16571,0.6221618772629378,0,448,0.869010989010989,9,normal,--,65641
,1,0.3333333333333333,0.0,1,1.0,1,0,2,1,0,0,16621,0.5120967741935484,0,905,0.3333333333333333,2,normal,--,65641
,1,1.0,78189.0,1,1.0,49,0,2,0,0,0,16463,0.8200934579439252,0,1028,0.583129770992367,0,normal,--,65646
,1,1.0,78178.0,1,1.0,28,0,4,12,0,0,16461,0.8166666666666667,0,5606,0.5805683563748063,86,normal,--,65661
,1,1.0,77344.0,1,1.0,0,0,2,0,0,0,16459,0.8149038461538461,0,967,0.5792758089368264,17,normal,--,65662
,1,1.0,77316.0,1,1.0,6,0,3,6,0,0,16457,0.8121951219512196,0,4149,0.5773219814241476,6,normal,--,65663
,1,1.0,85254.0,1,1.0,3,0,3,0,0,0,16447,0.9047619047619044,0,0,0.7191011235955056,13,normal,--,65663
,1,1.0,6740.0,1,1.0,0,0,3,0,0,0,16579,0.4107744107744115,0,6387,0.7300236406619399,5,normal,--,65663
,1,1.0,565085.0,0,1.0,0,0,2,0,0,0,15993,1.0,0,5169,0.673295454545455,14,enhancement,--,65663
,1,1.0,0.0,1,1.0,0,0,3,0,0,0,16577,0.4017094017094023,0,0,0.7271206690561544,5,normal,--,65663
,1,1.0,0.0,1,1.0,95,0,23,0,0,0,16569,0.6136084551931256,0,0,0.8620370370370367,95,normal,--,65664
,1,1.0,0.0,1,1.0,15,0,2,0,0,0,16561,0.7093023255813954,0,0,0.5312499999999971,54,normal,--,65665
,1,0.3333333333333333,6073980.0,0,1.0,1,0,1,1,0,0,10741,0.6708015267175562,0,879,0.3333333333333333,1,normal,--,65665
,1,1.0,91605.0,0,1.0,1,0,2,0,0,0,16395,0.4100723011717783,0,322,0.8923076923076924,18,normal,--,65665
,1,1.0,91265.0,1,1.0,2,0,2,0,0,0,16393,0.4038296800201566,0,333,0.8888888888888888,12,normal,--,65665
,1,1.0,91043.0,1,1.0,3,0,3,1,0,0,16391,0.3942140296979016,0,929,0.8833333333333333,40,normal,--,65665
,1,1.0,516674.0,0,1.0,0,0,1,0,0,0,16025,0.5641762452107275,0,0,0.6081692913385823,75,normal,P1,65668
,1,1.0,516373.0,1,1.0,0,6,1,0,0,0,16027,0.5616570327552982,6,0,0.6066205533596835,75,normal,P1,65671
,2,1.0,0.0,1,1.0,176,0,315,153,0,0,15931,0.6406810035842089,0,948,0.6371571072318913,328,normal,--,65694
,1,1.0,770.0,0,1.0,0,0,2,0,0,0,16523,0.5380116959064329,0,1580,0.7777777777777778,2,normal,--,65694
,1,1.0,0.0,1,1.0,0,0,2,0,0,0,16521,0.5212121212121213,0,0,0.6666666666666666,2,normal,--,65694
,1,1.0,28920.0,0,1.0,53,0,3,35,0,0,16467,0.4872881355932203,0,2690,0.6041666666666671,35,normal,--,65703
,1,1.0,72345.0,1,1.0,3,0,2,3,0,0,16389,0.3876293995859208,0,323,0.8793103448275862,4,normal,--,65703
,1,1.0,524707.0,1,1.0,0,0,2,0,0,1,15991,1.0,1,5169,0.6656976744186052,14,enhancement,--,65703
,1,1.0,0.0,1,1.0,53,0,3,0,0,0,16465,0.45982142857142855,0,0,0.5632183908045979,35,normal,--,65707
,1,1.0,0.0,1,1.0,66,0,4,37,0,0,16455,0.8084577114427861,0,5570,0.5746884735202475,92,normal,--,65729
,1,1.0,0.0,1,1.0,16,0,3,0,0,0,16451,0.42924528301886794,0,0,0.4272875816993455,25,normal,--,65730
,1,1.0,3299.0,0,1.0,0,0,1,0,0,0,16421,0.6132512315270985,0,23,0.43873219001189806,6,normal,--,65730
,1,1.0,1570431.0,0,1.0,21,2,3,2,0,0,14601,0.4837403337403335,2,1491,1.0,38,normal,--,65736
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,16419,0.6128698224852119,0,0,0.4377042269899418,6,normal,--,65736
,1,1.0,450046.0,0,1.0,2,0,1,1,0,0,16009,0.5123456790123453,0,6405,0.7083333333333334,15,normal,P3,65736
,1,1.0,5005.0,0,1.0,13,0,1,0,0,0,16411,0.4792898193760272,0,0,0.65,11,normal,--,65737
,1,1.0,4947.0,1,1.0,13,1,1,7,0,1,16413,0.4747619047619057,2,343,0.5625,11,normal,--,65741
,1,1.0,55458.0,0,1.0,28,0,2,20,0,0,16351,0.4068627450980392,0,1269,0.5308641975308641,20,normal,--,65745
,0,-1,944753.0,0,1.0,1,0,1,1,0,0,15421,0.7368421052631579,0,5903,-1,1,normal,--,65745
,0,-1,944752.0,0,1.0,1,0,1,1,0,0,15419,0.7368421052631579,0,5903,-1,1,normal,--,65745
,1,1.0,19173.0,0,1.0,1,0,1,1,0,0,16371,0.50314465408805,0,3123,0.5555555555555555,5,normal,--,65751
,1,1.0,417313.0,0,1.0,45,0,2,19,0,0,16031,0.5416666666666666,0,1974,0.9269406392694065,31,normal,--,65754
,1,1.0,1547021.0,1,1.0,21,0,3,0,0,0,14599,0.4606930272108841,0,0,1.0,38,normal,--,65759
,1,0.3333333333333333,0.0,1,1.0,1,0,1,0,0,0,16369,0.4935897435897432,0,0,0.3333333333333333,5,normal,--,65775
,1,1.0,75440.0,0,1.0,3,0,6,2,0,0,16255,0.5714622641509429,0,19805,1.0,17,normal,--,65775
,1,1.0,444164.0,0,1.0,14,1,2,10,0,0,15965,0.6016949152542372,1,504,0.6121047430830042,10,normal,--,65779
,1,1.0,0.0,1,1.0,28,0,2,20,0,0,16349,0.3826530612244898,0,1269,0.4933333333333331,20,normal,--,65783
,1,1.0,45241.0,1,1.0,33,0,4,10,0,0,16273,0.8607476635514021,0,706,0.6105654761904764,12,normal,--,65785
,1,1.0,96243.0,0,1.0,0,0,1,0,0,0,16235,0.815,0,323,0.9122807017543862,27,normal,P2,65786
,1,1.0,96201.0,0,1.0,37,0,1,0,0,0,16233,0.8140703517587939,0,534,0.9107142857142859,0,normal,P2,65788
,1,1.0,96188.0,1,1.0,0,0,1,0,0,0,16231,0.8131313131313131,0,534,0.9090909090909094,124,normal,P2,65797
,1,1.0,95930.0,1,1.0,4,0,1,4,0,0,16229,0.8121827411167513,0,410,0.9074074074074077,6,normal,P2,65798
,1,1.0,95896.0,1,1.0,11,0,1,9,0,0,16227,0.8112244897959183,0,410,0.9056603773584908,15,normal,P2,65800
,1,1.0,95817.0,1,1.0,50,0,1,3,0,0,16225,0.8102564102564103,0,450,0.9038461538461541,73,normal,P2,65809
,1,1.0,59841.0,1,1.0,53,0,2,14,0,0,16261,0.8082901554404145,0,989,0.5701104100946377,93,normal,--,65824
,1,1.0,59826.0,1,1.0,51,0,2,14,0,0,16259,0.806282722513089,0,947,0.5687500000000005,84,normal,--,65839
,1,1.0,433092.0,1,1.0,14,0,2,0,0,0,15963,0.5948275862068966,0,0,0.6097912524850897,10,normal,--,65840
,1,1.0,2121.0,1,1.0,22,0,34,0,0,0,16331,0.5998470948012522,0,0,0.5511283497884312,0,normal,--,65853
,1,1.0,289607.0,1,1.0,1,0,1,1,0,0,16103,0.48366013071895386,0,6391,1.0,1,normal,--,65853
,1,1.0,1039822.0,0,1.0,1,0,2,1,0,0,15185,0.529629629629627,0,1904,0.9047619047619048,20,normal,--,65854
,1,1.0,248677.0,0,1.0,11,0,1,11,0,0,16183,0.5600775193798445,0,3139,0.6169642857142853,32,normal,P2,65861
,1,1.0,248433.0,1,1.0,11,3,1,11,0,0,16185,0.5575048732943465,3,3139,0.6154382470119518,32,normal,P2,65868
,1,1.0,1469807.0,0,1.0,109,4,12,2,0,0,14605,0.9444444444444444,4,4413,0.9555555555555557,103,normal,--,65882
,1,1.0,1632387.0,0,1.0,11,0,1,0,0,0,14359,0.3986254295532662,0,3325,0.7261390887290171,18,normal,--,65885
,1,1.0,1632364.0,1,1.0,0,0,2,0,0,0,14361,0.3923611111111111,1,4469,0.7241545893719795,21,normal,--,65887
,1,1.0,15460.0,0,1.0,3,0,1,2,0,0,16269,0.8295454545454546,0,151,0.4808333333333322,3,normal,P1,65887
,1,1.0,1625148.0,1,1.0,11,0,2,0,0,0,14357,0.3859649122807013,0,0,0.7221411192214101,39,normal,--,65907
,1,1.0,37872.0,0,1.0,0,0,15,0,0,0,16251,1.0,0,349,0.696969696969697,278,normal,--,65907
,1,1.0,37287.0,1,1.0,1,0,1,1,0,0,16249,1.0,0,4364,0.6938775510204082,2,normal,--,65907
,1,0.5,343536.0,1,1.0,2,0,1,1,0,0,16007,0.47333333333333294,0,6405,0.4166666666666667,15,normal,P3,65907
,1,1.0,53.0,1,1.0,33,0,4,10,0,0,16271,0.8594339622641511,0,706,0.598720573183214,12,normal,--,65909
,1,1.0,220787.0,0,1.0,17,0,1,0,0,0,16195,0.38271604938271775,1,1250,0.7211233211233214,15,normal,--,65912
,1,1.0,220583.0,1,1.0,11,0,1,3,0,0,16193,0.37943262411347684,0,1239,0.7200980392156866,7,normal,--,65914
,1,1.0,233179.0,0,1.0,146,0,21,6,0,0,16149,0.6006944444444415,0,5356,0.7017543859649122,13,normal,P2,65919
,1,1.0,233047.0,1,1.0,19,0,3,2,0,0,16147,0.589285714285715,0,6050,0.6936936936936937,2,normal,P2,65920
,1,1.0,233005.0,1,1.0,209,0,4,2,0,0,16145,0.5730198019801993,1,9587,0.6822429906542056,3,normal,P2,65953
,1,1.0,0.0,1,1.0,93,0,2,0,0,0,16257,0.8042328042328042,0,0,0.5673809523809529,166,normal,--,65974
,1,1.0,0.0,1,1.0,3,0,6,0,0,0,16253,0.5632211538461541,0,0,1.0,17,normal,--,65978
,1,1.0,201332.0,1,1.0,0,0,2,0,0,0,16177,0.5978974358974358,0,846,0.8587677725118484,1,normal,--,65978
,1,1.0,0.0,1,1.0,1,0,16,1,0,0,16247,1.0,0,4713,0.6341463414634146,280,normal,--,65978
,1,1.0,0.0,1,1.0,94,0,2,0,0,0,16223,0.820855614973262,0,0,0.8999999999999999,237,normal,P2,65989
,1,1.0,241903.0,1,1.0,5,0,1,5,0,0,16069,0.8198924731182796,0,757,0.5689406099518447,22,normal,--,65993
,1,1.0,241807.0,1,1.0,32,0,4,11,0,0,16067,0.8159340659340659,0,5444,0.5661550888529885,91,normal,--,66010
,1,1.0,0.0,1,1.0,121,0,8,0,0,0,16199,0.5152671755725211,0,0,0.7777777777777778,225,normal,--,66068
,1,1.0,0.0,1,1.0,0,0,2,0,0,0,16175,0.599006509078452,0,0,0.8580952380952381,1,normal,--,66068
,1,1.0,17990.0,1,1.0,367,0,27,8,0,0,16109,0.43256578947368834,0,18592,0.5853658536585366,16,normal,P2,66107
,1,1.0,17988.0,1,0.5,6,0,1,0,0,0,16111,0.42499999999999954,0,5093,0.5802469135802469,0,normal,P2,66107
,1,1.0,1799720.0,1,1.0,15,1,2,10,0,0,14121,0.7023809523809523,2,1403,0.5115384615384613,54,normal,--,66117
,1,-1,0.0,1,1.0,1,0,1,1,0,0,16101,0.462585034013605,0,6391,-1,1,normal,--,66117
,1,1.0,2058.0,1,1.0,5,0,1,5,0,0,16077,0.8950276243093923,0,381,0.9183673469387758,15,normal,--,66119
,1,1.0,0.0,1,1.0,5,0,1,0,0,0,16075,0.8944444444444445,0,0,0.916666666666667,15,normal,--,66119
,1,1.0,0.0,1,1.0,35,0,4,0,0,0,16065,0.8920454545454546,0,0,0.5806775067750659,111,normal,--,66163
,1,1.0,190708.0,1,1.0,2,0,1,2,0,0,15815,0.5985939643347098,0,842,0.526507936507937,2,normal,--,66163
,1,1.0,174656.0,0,1.0,10,1,2,8,0,2,15807,0.5946745562130178,5,2413,0.6365174985656933,16,normal,P2,66165
,1,1.0,839538.0,0,1.0,1,0,2,1,0,0,14923,0.7180246913580236,0,1068,1.0,136,normal,--,66184
,1,1.0,839254.0,1,1.0,147,0,2,19,0,0,14911,0.7159203980099491,0,8559,1.0,19,normal,--,66212
,1,1.0,839226.0,1,1.0,176,0,15,14,0,0,14913,0.699077733860343,0,45939,1.0,18,normal,--,66233
,1,1.0,839202.0,1,1.0,105,0,8,12,0,0,14915,0.6892517006802727,0,10810,1.0,12,normal,--,66238
,1,1.0,839154.0,1,1.0,0,1,4,0,0,0,14917,0.6840940525587833,1,2929,1.0,243,normal,--,66263
,1,1.0,839045.0,1,1.0,4,0,2,4,0,0,14919,0.6814504881450475,0,4150,1.0,5,normal,--,66264
,1,1.0,838996.0,1,1.0,19,1,1,2,0,0,14921,0.6801120448179275,1,4002,1.0,26,normal,--,66271
,1,1.0,838562.0,1,1.0,22,0,3,2,0,0,14925,0.6760283687943244,0,2528,1.0,2,normal,--,66274
,1,1.0,838511.0,1,1.0,11,0,4,6,0,0,14927,0.6704184704184709,0,6070,1.0,24,normal,--,66278
,1,1.0,838434.0,1,1.0,62,0,9,62,0,0,14929,0.6570570570570585,0,14191,1.0,76,normal,--,66301
,1,1.0,838317.0,1,1.0,64,0,2,2,0,0,14931,0.653939393939392,1,1384,1.0,18,normal,--,66311
,1,1.0,837980.0,1,1.0,13,0,5,13,0,0,14933,0.6458914728682188,0,4374,1.0,40,normal,--,66316
,1,1.0,837861.0,1,1.0,5,0,2,3,0,0,14935,0.6425665101721421,0,4165,1.0,7,normal,--,66317
,1,1.0,837738.0,1,1.0,12,1,2,5,0,0,14937,0.6391785150078977,1,4194,1.0,36,normal,--,66324
,1,1.0,837544.0,1,1.0,7,0,2,0,0,0,14939,0.6395534290271134,0,1644,1.0,0,normal,--,66324
,1,1.0,837517.0,1,1.0,41,0,2,6,0,0,14941,0.6360708534621584,0,2019,1.0,6,normal,--,66332
,1,1.0,837490.0,1,1.0,332,0,4,0,0,0,14943,0.6288998357963863,0,2266,1.0,0,normal,--,66333
,1,1.0,837459.0,1,1.0,7,0,2,4,0,0,14945,0.6252072968490882,0,1317,1.0,12,normal,--,66335
,1,1.0,837318.0,1,1.0,36,0,4,2,0,0,14947,0.6175972927241951,0,6012,1.0,12,normal,--,66340
,1,1.0,837192.0,1,1.0,2,0,5,2,0,0,14949,0.6076388888888891,0,3351,1.0,23,normal,--,66342
,1,1.0,836925.0,1,1.0,88,0,22,80,0,0,14951,0.5568627450980355,0,31995,1.0,370,normal,--,66396
,1,1.0,167935.0,1,1.0,77,5,64,17,0,0,15175,0.7023139462163814,5,1380,0.7557692307692291,331,normal,--,66411
,1,1.0,832392.0,0,1.0,32,0,2,18,0,0,14953,0.551587301587302,0,632,1.0,64,normal,--,66424
,1,1.0,103.0,1,1.0,45,0,2,0,0,0,16029,0.45,0,0,0.9460093896713616,31,normal,--,66427
,2,1.0,166841.0,0,1.0,0,1,17,0,0,0,15173,0.6925064599482992,2,1787,0.9290123456790128,1755,normal,--,66650
,1,1.0,831414.0,1,1.0,64,0,3,29,0,0,14955,0.543434343434344,0,2479,1.0,40,normal,--,66666
,1,1.0,830763.0,1,1.0,4,0,2,3,0,0,14957,0.5378323108384462,0,4421,1.0,17,normal,--,66668
,1,1.0,830472.0,0,1.0,7,0,1,6,0,0,14959,0.5349794238683119,0,163,1.0,9,normal,--,66671
,1,1.0,830392.0,1,1.0,128,0,7,36,0,0,14961,0.5139784946236559,0,4295,1.0,36,normal,--,66691
,1,1.0,830321.0,1,1.0,1,0,1,1,0,0,14963,0.5108225108225108,0,3967,1.0,3,normal,--,66691
,1,1.0,11878.0,0,1.0,4,0,2,4,0,0,16005,0.5368347338935575,3,426,0.8372093023255814,28,normal,P1,66692
,1,1.0,10185.0,1,1.0,4,0,2,4,0,0,16003,0.5329096045197741,0,426,0.8333333333333334,28,normal,P1,66693
,1,-1,825695.0,1,1.0,277,0,51,84,0,0,14909,0.41602067183462416,0,45958,-1,244,normal,--,66762
,1,1.0,66082.0,1,1.0,10,0,3,6,0,1,15947,0.6102511179910552,1,1093,0.8738609112709834,10,normal,--,66762
,1,1.0,67182.0,0,1.0,2,0,2,1,0,1,15925,0.6094450189589804,1,118,0.8732530120481928,14,normal,--,66762
,1,1.0,146266.0,1,1.0,1,1,2,1,0,0,15497,0.6086355785837658,2,108,0.8726392251815982,1,normal,--,66762
,1,1.0,58896.0,1,1.0,2,0,1,2,0,0,15811,0.530921985815602,0,324,0.6336248785228379,2,normal,P1,66762
,1,1.0,45794.0,0,1.0,6,0,1,4,0,0,15969,0.8914285714285715,0,1758,0.5799945711183485,6,normal,--,66764
,1,1.0,572.0,1,1.0,12,0,5,8,0,0,16001,0.8710784313725493,0,8616,0.8679245283018868,10,normal,--,66766
,1,1.0,124.0,1,1.0,12,0,5,0,0,0,15999,0.8694789081885859,0,0,0.8541666666666666,10,normal,--,66773
,1,1.0,46408.0,1,1.0,2,0,3,2,0,0,15917,0.6074151074151066,0,689,0.8685000000000003,2,normal,--,66773
,1,1.0,46399.0,1,1.0,34,0,6,6,0,0,15915,0.6049511854951194,0,365,0.8664974619289338,8,normal,--,66773
,1,1.0,46287.0,1,1.0,1,0,2,1,0,0,15913,0.6041229909154437,0,456,0.8658163265306124,1,normal,--,66773
,1,1.0,46277.0,1,1.0,1,0,2,1,0,0,15911,0.6032913165266105,0,26,0.8651282051282052,1,normal,--,66773
,1,1.0,46265.0,1,1.0,1,0,3,1,0,0,15909,0.6020372321742169,0,17,0.8640826873385015,1,normal,--,66773
,1,1.0,38025.0,0,1.0,3,0,1,0,0,0,15951,0.6016174402250379,0,206,0.8637305699481864,0,normal,--,66773
,1,1.0,37853.0,1,1.0,2,0,2,2,0,0,15949,0.6007751937984489,0,244,0.8630208333333335,2,normal,--,66773
,1,1.0,124647.0,1,1.0,63,0,19,58,0,0,15177,0.6807511737088954,0,275,0.7365145228215841,63,normal,--,66775
,1,1.0,12550.0,0,1.0,29,0,4,5,0,0,15977,0.3277777777777778,0,9212,1.0,53,critical,--,66786
,1,-1,0.0,1,0.5,29,0,4,5,0,0,15975,0.2621951219512195,0,9212,-1,53,critical,--,66797
,1,1.0,0.0,1,1.0,6,0,1,4,0,0,15967,0.8908045977011494,0,1758,0.5793094072865677,6,normal,--,66799
,1,1.0,0.0,1,1.0,2,0,1,2,0,0,15809,0.5289173789173781,0,324,0.681394207167403,2,normal,P1,66799
,1,1.0,94581.0,1,1.0,10,0,2,0,0,0,15805,0.6077844311377245,0,0,0.6335743204164276,16,normal,P2,66803
,1,1.0,0.0,1,1.0,15,0,4,0,0,0,15945,0.6005838641188954,0,0,0.8615789473684213,12,normal,--,66803
,1,1.0,0.0,1,1.0,2,0,2,0,0,0,15923,0.5998226950354594,0,0,0.860846560846561,14,normal,--,66803
,1,1.0,74621.0,0,1.0,28,0,68,0,0,0,15491,0.6036429872495792,0,0,0.8509915014164299,4,normal,--,66803
,1,1.0,74618.0,1,1.0,2,0,5,0,0,0,15853,0.6005873715124823,0,0,0.847976878612717,2,normal,--,66803
,1,1.0,74619.0,1,1.0,1,0,2,0,0,0,15851,0.6005873715124798,0,0,0.8479768786127169,1,normal,--,66803
,1,1.0,74618.0,1,1.0,4,0,8,0,0,0,15849,0.5952380952380929,0,0,0.8425149700598803,4,normal,--,66803
,1,1.0,74619.0,1,1.0,4,0,4,0,0,0,15847,0.5952380952380966,0,0,0.8425149700598805,6,normal,--,66803
,1,1.0,74619.0,1,1.0,2,0,3,0,0,0,15843,0.5925093632958812,0,0,0.8396341463414636,2,normal,--,66803
,1,1.0,74618.0,1,1.0,8,0,3,0,0,0,15845,0.5925093632958812,0,0,0.8396341463414636,1,normal,--,66803
,1,1.0,74618.0,1,1.0,1,0,4,0,0,0,15841,0.5906696764484538,0,0,0.8376543209876546,1,normal,--,66803
,1,1.0,74619.0,1,1.0,16,0,6,0,0,0,15835,0.5821812596006153,0,0,0.8281045751633989,1,normal,--,66803
,1,1.0,74618.0,1,1.0,17,0,7,0,0,0,15839,0.5821812596006161,0,0,0.8281045751633989,2,normal,--,66803
,1,1.0,74618.0,1,1.0,9,0,5,0,0,0,15837,0.5821812596006142,0,0,0.8281045751633989,1,normal,--,66803
,1,1.0,74619.0,1,1.0,0,0,1,0,0,0,15505,0.5807321772639664,0,0,0.8264026402640263,5,normal,--,66803
,1,1.0,74618.0,1,1.0,35,1,2,2,0,0,15833,0.5807321772639713,1,279,0.8264026402640263,36,normal,--,66803
,1,1.0,74618.0,1,1.0,3,0,6,0,0,0,15503,0.5778036476523097,0,0,0.8228956228956231,3,normal,--,66803
,1,1.0,74618.0,1,1.0,8,0,5,0,0,0,15501,0.573333333333333,0,0,0.8173611111111113,1,normal,--,66803
,1,1.0,74618.0,0,1.0,1,0,4,0,0,0,15499,0.5733333333333314,0,0,0.8173611111111112,1,normal,--,66803
,1,1.0,74618.0,1,1.0,0,0,1,0,0,0,15495,0.5728307813113438,0,0,0.8167247386759581,0,normal,--,66803
,1,1.0,74618.0,1,1.0,10,0,4,0,0,0,15493,0.5708086785009843,0,0,0.8141342756183747,3,normal,--,66803
,1,1.0,93591.0,1,1.0,32,0,1,0,0,0,15727,0.8134751773049644,0,552,0.851063829787234,2,normal,--,66807
,1,1.0,224300.0,1,1.0,5,0,4,5,0,0,15527,0.888235294117647,0,5384,0.576546250684181,25,normal,--,66810
,1,1.0,1078.0,1,1.0,0,0,470,0,0,0,15825,0.5577235772357917,0,0,0.5523148148148147,0,normal,--,66810
,1,1.0,0.0,1,1.0,0,0,470,0,0,0,15823,0.5438155136268452,0,0,0.5363429438543068,0,normal,--,66810
,1,1.0,344338.0,0,1.0,18,1,2,12,0,1,15447,0.5437158469945377,2,337,0.4479706465919692,47,normal,--,66818
,1,1.0,2943854.0,0,1.0,1,0,1,1,0,1,12349,0.3982999392835471,2,124,0.9276729559748429,1,normal,--,66818
,1,1.0,0.0,1,1.0,2,0,1,0,0,0,15813,0.5433501683501655,0,0,0.5299679487179495,2,normal,--,66818
,3,1.0,0.0,1,1.0,92,0,81,32,0,0,15171,0.6638418079095652,0,3122,0.7240437158470004,2056,normal,--,67058
,1,1.0,188.0,1,1.0,5,0,3,3,0,0,15795,0.5693904020752246,0,5420,0.691358024691358,5,normal,--,67058
,1,1.0,0.0,1,1.0,5,0,3,3,0,0,15793,0.5643044619422547,0,5420,0.6794871794871795,5,normal,--,67058
,2,1.0,4086.0,0,1.0,14,1,6,9,0,0,15791,0.6762820512820512,1,3669,0.9444444444444444,50,normal,P1,67066
,5,1.0,388702.0,1,1.0,37,2,11,31,0,0,15331,0.6762820512820514,2,13693,0.4819815460059299,275,normal,P1,67123
,4,1.0,385283.0,1,1.0,36,11,8,30,0,2,15333,0.669007490636704,18,12749,0.4644196637867528,238,normal,P1,67176
,1,1.0,63760.0,0,1.0,12,0,2,8,0,0,15611,0.5382293252156296,0,1279,0.5430379746835464,8,normal,--,67176
,1,1.0,43393.0,1,1.0,1,0,1,0,0,0,15651,0.6054216867469879,0,0,0.6324235385210982,9,normal,P3,67179
,1,1.0,43226.0,1,1.0,1,2,1,0,0,0,15653,0.603030303030303,2,2999,0.6309232264334292,9,normal,P3,67180
,1,1.0,0.0,1,1.0,32,0,1,0,0,0,15725,0.8128113879003558,0,0,0.8478260869565217,2,normal,--,67182
,1,1.0,2959.0,0,1.0,1,0,1,1,0,0,15661,0.28773470770422027,0,132,0.14285714285714288,4,normal,--,67182
,1,0.1111111111111111,130.0,1,1.0,1,0,1,0,0,0,15659,0.28555652638221485,0,0,0.11111111111111115,4,normal,--,67182
,1,1.0,274526.0,0,1.0,1,0,1,1,0,0,15477,0.5424588086185016,0,23,0.4509441959718203,1,normal,--,67182
,1,1.0,0.0,1,1.0,12,0,2,8,0,0,15609,0.538854961832064,0,1279,0.5412960609911076,8,normal,--,67182
,1,1.0,349857.0,1,1.0,10,4,7,4,0,0,15271,0.5371794871794853,4,1000,0.8080291970802922,37,normal,--,67182
,1,1.0,876603.0,0,1.0,14,1,2,8,0,0,14607,0.9375,1,5629,1.0,8,normal,--,67185
,2,1.0,875235.0,1,0.5,123,0,14,10,0,0,14603,0.5,0,10042,0.9259259259259257,111,normal,--,67202
,1,1.0,1817891.0,1,1.0,12,3,1,1,0,1,13639,0.3888888888888889,4,1330,0.8580246913580246,31,normal,--,67203
,1,1.0,1815933.0,1,0.5,12,0,1,0,0,0,13637,0.3125,0,0,0.8525641025641024,31,normal,--,67205
,2,1.0,9056.0,0,1.0,13,0,1,7,0,0,15547,0.6680751173708921,0,2931,0.5134099616858241,44,normal,P1,67214
,2,1.0,7755.0,1,1.0,13,0,1,7,0,0,15545,0.6671374764595104,0,2931,0.5077519379844965,44,normal,P1,67223
,1,1.0,415001.0,1,1.0,7,2,7,0,0,1,15193,0.5329883570504497,3,1502,0.8029962546816481,52,normal,--,67225
,1,1.0,584715.0,0,1.0,0,0,9,0,0,0,14769,0.5274869109947653,0,1487,0.7961240310077522,27,normal,--,67225
,1,1.0,324407.0,1,1.0,1,0,2,1,0,0,15273,0.5262467191601071,0,64,0.7945312499999999,10,normal,--,67225
,1,1.0,579379.0,0,1.0,0,0,12,0,0,0,14777,0.5325816485225551,0,0,0.7844262295081967,0,normal,--,67225
,1,1.0,579355.0,0,1.0,0,0,19,0,0,0,14775,0.5183493589743381,0,0,0.7662222222222217,0,normal,--,67225
,1,1.0,578686.0,0,1.0,112,0,5,12,0,0,14773,0.5144588045234255,0,139,0.760909090909091,38,normal,--,67225
,1,1.0,408560.0,1,1.0,2,0,3,1,0,0,15195,0.524374176548089,0,994,0.7576036866359446,24,normal,--,67225
,1,1.0,322441.0,0,1.0,1,0,1,0,0,0,15277,0.5237467018469628,0,12,0.7564814814814814,0,normal,--,67225
,1,1.0,326570.0,0,1.0,239,0,9,0,0,0,15255,0.6168482647296175,0,0,0.45201465201465446,738,normal,P1,67467
